business_id,categories,cat,name
TqAXKLF1P5XAIG9Uq2eUmQ,"Mexican, Latin American, Chicken Shop, Restaurants, Fast Food",Mexican,El Pollo Correteado
TQur3w5rlpsxRZxuomz-Xw,"Hot Dogs, Restaurants, American (Traditional), Burgers, American (New)",American,BurgerFi
trsKoo2b9-nMcXCKn8dlfQ,"Chinese, Restaurants",Chinese,Good China Restaurant
tSJaZL5X81j2k-GqtpBM_w,"Chicken Wings, Buffets, Restaurants, Pizza",Italian,Peter Piper Pizza
tSJTbxhAO1tJMSdeTCiZwg,"Nightlife, Restaurants, Seafood, Cocktail Bars, Bars, American (New), Steakhouses",American,Ocean Prime
TSReAmFxNVCZggcx49Gf3A,"Burgers, Fast Food, Restaurants",Burgers,Rally's
TT2bNjvnVNFOanDNYnAffQ,"Chicken Wings, Restaurants, American (Traditional), Chicken Shop, Fast Food",American,Raising Cane's
tT5kEAq2DFTKqc6mJ9ptCg,"Salad, Mediterranean, Middle Eastern, Vegetarian, Greek, Restaurants",Mediterranean,Gyro House 32
TT68Q6iHmIe3zdETNKRC6A,"Salad, Food, Soup, Sandwiches, Restaurants",Sandwiches,Panera Bread
TtbCOwOpNNzE7fW5CFwyng,"Bubble Tea, Food, Breakfast & Brunch, Donuts, Restaurants",Breakfast N Brunch,Bosa Donuts
tTktEIk4Z9O6ZNEfk1ASlA,"Fast Food, Burgers, Restaurants, Ice Cream & Frozen Yogurt, Food",Burgers,Sonic Drive-In
tU90S8KAgeg_2dZQeYfg0w,"Food, Bagels, Breakfast & Brunch, Donuts, Restaurants",Breakfast N Brunch,Sunrise Donuts
TubbskG3TSU9TpgFFH2How,"Restaurants, Breakfast & Brunch, Food, Bakeries, American (New), Sandwiches",Sandwiches,Wildflower
TuQ6d7Frx3Gds7uyWB1TQA,"Vietnamese, Restaurants, Soup, Asian Fusion",Vietnamese,Pho Hoang Duc
tUrzToG0DOOO9gJqoWSRnA,"Burgers, Restaurants, Fast Food",Burgers,Wendy's
TvAmV2vB4oTsNwGjjM6y3g,"Mexican, Fast Food, Restaurants, Tex-Mex",Mexican,Taco Bell
TvOE5wiluPOzf7kbQthVjg,"Fast Food, Sandwiches, Restaurants",Sandwiches,Subway
tvpWoW2jMU5K-BrJTJnIpg,"Bars, Sports Bars, Lounges, Restaurants, American (Traditional), Nightlife",Sports Bar,Rimrock Bar & Grille
tVVZcFFt3ZlWVE7nptN3EQ,"Restaurants, Chinese",Chinese,Hot Wok Mr Cook
TVYJx5iUkLJFiuiXc8rxEQ,"Italian, Pizza, Sandwiches, Restaurants",Sandwiches,Nellos Pizza
Tw3miGKZHtmxmaQZIYFRrA,"Restaurants, Pizza, Italian",Italian,Federal Pizza
tWiFat101ID5w_wgAPMXhA,"Restaurants, Hot Dogs, Burgers, Gluten-Free",Burgers,Ted's Hot Dogs
twrgw3ZaMEiS87sN5ahuuw,"Mexican, Restaurants",Mexican,Angelina's Fry Bread
TWSKXlz2niDh9Pyuj90Dng,"Sushi Bars, Restaurants, American (New)",American,Engrained Cafe
TxWfwR6Rz7sHZAQmsWNriw,"Mexican, Restaurants",Mexican,Los Toritos
TY7V8x6wm7pwghJtO_31kA,"Burgers, Restaurants, Fast Food",Burgers,Burger King
TZl7YBuzo5awZP8QJDLg_w,"Mexican, Restaurants",Mexican,Jordan's Mexican Food
u--jf3lS_04kmQNO4liAsQ,"Sandwiches, Salad, Food, Cheesesteaks, Restaurants",Sandwiches,Capriotti's Sandwich Shop
U-kd-CYBCNTaZiDgVlc-Uw,"Restaurants, Food, Seafood, Indian, Buffets, Desserts",Indian,Vaigai
u-SJ5QUwrNquL9VnXwl8cg,"Nightlife, Wine Bars, Bars, Restaurants, Italian, Breakfast & Brunch",Italian,Postino Arcadia
u_s0zWoTlX7PoYDjtKAK2w,"Pizza, Fast Food, Restaurants, Italian, Sandwiches",Sandwiches,Toci Pizza Of Brooklyn
u12UCVo-zyFTX2Nxf_n63A,"Restaurants, Burgers, Fast Food",Burgers,In-N-Out Burger
U1g7IHZcnRmOc2m3mvWNig,"Mediterranean, Kebab, Restaurants, Southern, Sandwiches, Greek",Mediterranean,Zoes Kitchen
U1ZVgF-kfkvv_rcoe0RglQ,"Vietnamese, Restaurants, Noodles",Vietnamese,Pho Noodles
U21YaTK4PVlfNHQSyBkJUg,"Restaurants, Mexican",Mexican,El Bravo Mexican Food
U5Ow3ffmrG4MmTZLK6jd-g,"Modern European, Polish, Restaurants, Ukrainian",European,Soup & Sausage Bistro
u5U7iPk2D6SPprqlT7yTGQ,"Mexican, Restaurants",Mexican,Filiberto's Mexican Food
U5ZlFP1kBFzlmnaIn1f9sQ,"Japanese, Steakhouses, Restaurants, Sushi Bars",Japanese,Sushi Fix
u6biYZCSOwyQ-WmXqQbbQA,"Restaurants, Cajun/Creole, American (Traditional), Breakfast & Brunch, Diners, American (New), Southern",American,Southern Rail
U6eg7zI-0TosgVvmrOtlZg,"Restaurants, American (Traditional), Chicken Wings, Sports Bars, Burgers, Nightlife, Steakhouses, Bars",Sports Bar,Applebee's Grill + Bar
U6IrfKFT88TV-cWkZb3ZDQ,"Restaurants, Fast Food, Food, Pizza",Italian,Little Caesars Pizza
U6P56MjLrraN0JBNvOjxaA,"Burgers, Restaurants",Burgers,The Chuck Box
U7qvifH4kTy_Ct2dqb3KSg,"Mexican, Tex-Mex, Fast Food, Restaurants",Mexican,Taco Bell
U8CnzJzi54gkveXx9xnVYQ,"Restaurants, Chicken Wings, Pizza, Sandwiches",Sandwiches,Domino's Pizza
U8rHQ_Sg8A2m291Y7WEfIg,"Burgers, Gastropubs, Sandwiches, Beer Bar, Pubs, Restaurants, Bars, Nightlife, Sports Bars, American (New)",Sports Bar,Devil's Advocate
U9FCFksABmJcS5Di22PspQ,"Bars, Pubs, Nightlife, Restaurants, Chicken Wings, Beer Bar, American (Traditional), Gastropubs",American,Growler USA - Phoenix
u9R0_pvEkl7QGPJYH3j1sg,"Italian, Seafood, Pizza, Restaurants",Italian,Times Square Pizzeria
UBj-25LU5dxJ9meb-TPc9w,"Indian, Vegetarian, Specialty Food, Restaurants, Food, Grocery, Pakistani, Ethnic Food",Indian,Little India
UbLLGRQYoMlg-bfjygXVGA,"Fast Food, Mexican, Restaurants",Mexican,Sonora Mexican
ubR4Ox0PTBFSPXzOc06p4g,"Seafood, Restaurants, Fast Food",Seafood,Long John Silver's
UC2J3v00-n8WE34BGs2HEw,"Nightlife, Bars, American (New), Restaurants",American,Twenty Highland Tavern
UCh5BkHQ2vC7XFG2qOJsFA,"Sports Bars, American (Traditional), Bars, Restaurants, Nightlife",Sports Bar,Max's Sports Bar
uCHdWwomBaXwBkUww5kYGQ,"Breakfast & Brunch, Restaurants, Diners, American (Traditional)",American,Waffle House
uCp2K_Gd5Kv4--WvB4Dtcw,"Mediterranean, Greek, Kebab, Sandwiches, Restaurants",Mediterranean,Zoes Kitchen
UCqWJWovgeelP1OUI_L90w,"Burgers, Hot Dogs, Restaurants, American (Traditional)",American,Chicago Hamburger
Ucv951W_QWJzEzEroc4thw,"Ice Cream & Frozen Yogurt, Coffee & Tea, Restaurants, Tea Rooms, Cafes, Food",Cafes,Kimberly Ann's Tea Room & Cafe
UcVAkJIpGKnha1dzszep8g,"Coffee & Tea, Fast Food, Food, Restaurants, Burgers",Burgers,McDonald's
uD7ninjOe7UxI_7-JVQ3dg,"Fast Food, Burgers, Restaurants",Burgers,Jimmy Jack's Drive-In
UddEGVfbnmXxK6t2mXyicQ,"Buffets, Restaurants, American (Traditional)",American,Deer Valley Airport Restaurant
uDrAoiWRp_PHmb0J2aMiCQ,"Restaurants, Tacos, Mexican",Mexican,La Korita Taqueria
udrIB4tIAtZQOGAiukQ2Rg,"Restaurants, Burgers, Fast Food",Burgers,In-N-Out Burger
UDucqwO8PwUOwcmUsJ-gOA,"Mexican, Restaurants",Mexican,Asadero Norte De Sonora
UE3AvVnaPEBPneVahYT2eA,"Food, American (Traditional), Desserts, Restaurants",American,The White Chocolate Grill
Ue4wtaeyhPKvdkXlULimCw,"Coffee & Tea, Bakeries, Restaurants, Food, Sandwiches",Sandwiches,Great Harvest Bread
ueBZ4UoRXdq1eXrlPgnf5A,"Restaurants, Chinese",Chinese,Canton Wong
ueoRWPGrSoZizl1ngBghqg,"Food, Bars, Pubs, Thai, Restaurants, Nightlife",Thai,Thai Basil Signature
UESdOMLsXn_7WcwOZt7I3A,"British, Nightlife, Restaurants, Pubs, Bars",British,George and Dragon Pub
ufA5ebLmVAqCuhMrApaONg,"Sandwiches, Breakfast & Brunch, Restaurants",Sandwiches,Munch A Mania
UHHM1C_CciN6dxmckZD-6A,"Food, Butcher, Ethnic Food, Mexican, Tacos, Specialty Food, Restaurants",Mexican,Carniceria Del Pacifico
UhP-yXtTi8HsQ6_7aQ7UlA,"Cafes, Restaurants",Cafes,Jake Break Cafe
uhyDNWYRSsom3VrFgOgP_w,"Mediterranean, Restaurants",Mediterranean,Greka Pita
uIE9H0cz2AvxorEqy5cZ0w,"Sports Bars, Bars, American (Traditional), Nightlife, Restaurants",Sports Bar,Philly's Sports Grill
UijRV_R2aU8-V3aAx2ffxQ,"Burgers, Restaurants, Fast Food, Coffee & Tea, Food",Burgers,McDonald's
UiLrSPbrlY94Gwyymy1-hw,"Juice Bars & Smoothies, Health Markets, Food, Specialty Food, Restaurants",Juice Bars,Smoothie King
UJb1PrUWDFfuzwUPc1pP4Q,"Mexican, Sports Bars, Bars, Nightlife, Dance Clubs, Cocktail Bars, Restaurants, Lounges",Sports Bar,El Hefe
Uk9-e66y4oWIZ5u946iJiQ,"Nightlife, Bars, American (New), Restaurants, Chicken Wings, Burgers, Beer Bar",American,Rehab Burger Therapy
ukCTLs6T8LY1eUBXiAlmCg,"Restaurants, Steakhouses, Bars, Nightlife, Wine Bars, Seafood",Seafood,Steak 44
uKKNw68mZZaa1jcyszEbyA,"Food, Restaurants, Coffee & Tea, Creperies, Breakfast & Brunch, Cafes",Cafes,CrÃƒÂªpe Bar
UKUiJtXl0kXIUgK5tjReIA,"Restaurants, Seafood",Seafood,Petes Fish & Chips
ul5VvYrimRigosgHQUi-ww,"Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt, Restaurants, Comfort Food",Juice Bars,Neveria Paraiso
uLN_58N3QZGeUwSdBfTZ5A,"Restaurants, Fast Food",Fast Food,Jack in the Box
uLtLJ9sbSYak2WwCb4jjDQ,"Restaurants, Shaved Ice, Sandwiches, Food, Ice Cream & Frozen Yogurt, Desserts, Mexican",Mexican,Tropical Fruit N'Ice Raspados
uLUl_dMl6a9m774LGReDVA,"Restaurants, Chinese",Chinese,Golden Wok Chinese Restaurant
UmfpoTxp4QdgQvswf8YxXw,"Fast Food, Restaurants, Food, Street Vendors, Hot Dogs",Fast Food,El Caprichoso Hot Dogs Estilo Sonora
umrDQGRNied77aVg29_fVw,"Chicken Wings, Restaurants, Food, Chicken Shop, Coffee & Tea, Asian Fusion, Donuts",Coffee N Tea,Welcome Chicken + Donuts
umrovy4atXODdOu-DEpkbg,"Food, Restaurants, Mexican, Food Trucks",Mexican,La Frontera
UNfiku8qEyvGYjPK7w_gxQ,"Restaurants, American (Traditional), Food, American (New), Breakfast & Brunch, Local Flavor, Coffee & Tea",American,Gertrude's
UNtyzcZySio-7DphgQu2cw,"Bars, Nightlife, Sandwiches, Restaurants, Pubs, Burgers",Sandwiches,CJ's Talley's Pub
uO7KbFyiMhhgFJNEDX_new,"Pizza, Chicken Wings, Italian, Fast Food, Restaurants",Italian,Pizza Hut
uOJ87zqbU1MtShCSHDkiyw,"Italian, Food, Wine Bars, Bars, Restaurants, Nightlife, Beer, Wine & Spirits",Italian,Va Bene Italian Restaurant - Martini & Wine Bar
uosJ3_thR5J8At3j4K5xaw,"Fast Food, Seafood, Restaurants",Seafood,Long John Silver's
uovqgCcWIqTwUeH_A54t2A,"Mexican, Fast Food, Restaurants, Tex-Mex",Mexican,Chipotle Mexican Grill
up-RKqEfV9iIrtc6iyCDfw,"Sandwiches, Burgers, Diners, Restaurants",Sandwiches,Otto's Empire Diner
uP21QeqzU5E3azBk2_GDsw,"Nightlife, American (Traditional), Lounges, Restaurants, Bars",American,The Playa II Bar and Grill
UqhVZYUeoBGroYpZB-9jlQ,"Mexican, Restaurants, Bars, Nightlife, American (Traditional), Tex-Mex",Mexican,Chili's
URa75T-A1QvjMUFNIPyukQ,"Asian Fusion, Hawaiian, Restaurants",Hawaiian,Da Valley Grill
URFhSrJPk7JM2pUtsuWsAg,"Restaurants, Malaysian, Singaporean, Chinese",Chinese,China Chili
urgviU4CGLGVLKTahwuzVg,"Pizza, Restaurants",Italian,Papa John's Pizza
urkODQ1jX0qQzgbqsQjWVQ,"Restaurants, Salad, American (New), Vegetarian",American,Flower Child
URwrgfuyfpVqgnKwkawlHw,"Restaurants, Mexican",Mexican,Rolando's Mexican Food
Ut4nk4AzlMX62Hy2_rqIew,"Breakfast & Brunch, Arts & Crafts, Cooking Classes, Shopping, Candy Stores, Restaurants, Donuts, Specialty Food, Bakeries, Chocolatiers & Shops, Food",Breakfast N Brunch,Karl's Quality Bakery
UT9KnZ288uwsz4pxzUVzIQ,"Barbeque, Shopping Centers, Shopping, Restaurants",Barbeque,Christown Spectrum
uTdktgtWHD50Rvi14p7YyQ,"Breakfast & Brunch, Restaurants, American (Traditional), Diners",American,Starliner Diner
utIA0LyQmwP-9DRyxUe6qQ,"Breakfast & Brunch, Coffee & Tea, Restaurants, Sandwiches, Food",Sandwiches,"Snooze, An A.M. Eatery"
utoTa3Ngv_oSfB5TIMgN_Q,"Pubs, Nightlife, Irish Pub, Bars, Restaurants, Music Venues, Arts & Entertainment, Irish",Irish,Rula Bula
utqMwgvfYPlWMaRkX09w1g,"Nightlife, Restaurants, Bars, Mexican, Breakfast & Brunch",Mexican,Habanero's Mexican Grill
utR8Ei5_c2CRAIffpYtdZQ,"Breakfast & Brunch, Restaurants, Food, American (Traditional)",American,Matt's Big Breakfast
UtWd3LMEktL51UJyUwYwjA,"Mexican, Restaurants",Mexican,El Horseshoe Restaurant
UU1Zfl25ChVRoGlY39y_eg,"Mexican, Restaurants",Mexican,Filiberto's Mexican Food
uUIYh3iKyYKzbhl7ORYxVA,"Chicken Wings, Restaurants, Pizza, Italian",Italian,Pizza Hut
UUtWoDyREiy9MPdtTRFUYQ,"Chinese, Asian Fusion, Restaurants, Buffets, Thai",Chinese,George & Son's Asian Cuisine
UuxYj2mmUjySJ8X0zeW2Pg,"Desserts, Mediterranean, Sandwiches, Restaurants, Food, Greek",Mediterranean,Pita Kabob Grill
uVbmY-muD5oi6Pzu-jOwgA,"Soup, Vietnamese, Vegan, Restaurants",Vietnamese,UK Pho Vietnamese Cuisine
uviRod6UijxnbOBaztFhcw,"Restaurants, Italian, Wine Bars, Nightlife, Salad, Bars",Italian,Olive Garden Italian Restaurant
UVs04bUfNR95WZd_k2pncg,"Restaurants, Sandwiches, Bagels, Food, Coffee & Tea, Internet Cafes",Cafes,Caribou Coffee & Einstein Bros. Bagels
UVw-ZOsmJ1cDQO9_AFUzWA,"Pizza, Restaurants, Food Delivery Services, Food, Sandwiches, Salad",Sandwiches,Don's NY Pizza
UW-i_Pqv4HX1NVWC4yShHA,"Restaurants, American (Traditional), Fast Food, Diners, Breakfast & Brunch",American,Denny's
uW3XlPCCTMFxpKTU3ujPRg,"Pakistani, Bars, Indian, Halal, Restaurants, Nightlife",Indian,Godavari
uwDyxK92ae5kNjeZE8uCgA,"Salad, American (New), American (Traditional), Restaurants, Pizza",American,California Pizza Kitchen at Tempe Marketplace
uWTMa1_JDJRHE7TAKmw3ZA,"Restaurants, Chicken Wings, Fast Food, Chicken Shop",Fast Food,Popeyes Louisiana Kitchen
uWTTj8q4FVRkXgGHOnfVSg,"Caterers, Restaurants, Event Planning & Services, Barbeque",Barbeque,Shane's Rib Shack
UwZUPI7VAQAZZ0Gv0LV8nw,"Restaurants, Food, American (New), Desserts, Pizza",American,CafÃƒÂ© Allegro
UXqm21CiFIojOZdALb-AaA,"American (Traditional), Comfort Food, Event Planning & Services, Caterers, Restaurants",American,Boston Market
Uxyc9jyxZ_h2awnz5bAVMA,"Restaurants, Delis, Fast Food, Food, Sandwiches",Sandwiches,Jersey Mike's Subs
UY13CTgUqriT-fMxT2APLw,"Vietnamese, Korean, Restaurants",Vietnamese,Khai HoÃƒÂ n Restaurant
UyV7c08-BM6WvVCISLSkQw,"Restaurants, Mexican",Mexican,Imperio 667 Mariscos & Sushi
uZ0C261kg1YgvTMTEmIL0Q,"Mexican, Restaurants",Mexican,El NorteÃƒÂ±o
UZ34XAw1GJ3chCOuKL69Mg,"Restaurants, Mexican",Mexican,Garcia's
V_6gs6mUnUwrTQFVvWKW1A,"Asian Fusion, Italian, Cheesesteaks, Comfort Food, Hot Pot, American (Traditional), Restaurants, Noodles",American,Noodles & Company
V_RD57ea9ATcoryET1vTkA,"Bars, Mexican, Breakfast & Brunch, Cocktail Bars, Nightlife, Restaurants",Mexican,Woody's Macayo
v0FdDAXvEYieRWcngbCe1Q,"Restaurants, Mexican",Mexican,Cafe Rio
V0GHF8CkhOovDeQKCn7YQg,"American (Traditional), American (New), Diners, Restaurants, Burgers, Breakfast & Brunch",American,IHOP
v0pSEJhTLBdyS6gmNrHccQ,"Tapas Bars, Japanese, Asian Fusion, Restaurants, Ramen",Japanese,Nishikawa Ramen
v0TT3dcZ8OdTtaJEKxIcuA,"Restaurants, Chicken Wings",Fast Food,Wingstop
v0YATh4rCiPlBpSyNmh3tQ,"Japanese, Asian Fusion, Pizza, Restaurants, Seafood, Ramen",Seafood,Umami
v1cbdKF5EjgWSwutjzg-WA,"Fast Food, Sandwiches, Restaurants, Delis",Sandwiches,Jersey Mike's Subs
V1CvqpVdyc1XkbQRPJqLCA,"Fast Food, Mexican, Tex-Mex, Restaurants",Mexican,Taco Bell
V1hH7vAq5wNDo2P3z8zJLg,"Restaurants, Bars, Nightlife, Dive Bars, Lounges",Lounge,Palo Verde Lounge
v2tjswIV3e0c8o7_7MwYmg,"Pizza, Bars, Sandwiches, Nightlife, Restaurants",Sandwiches,Mellow Mushroom
v3z_rK2cFteZrLSh5zSqTg,"Restaurants, Fast Food, Sandwiches",Sandwiches,Subway
V4grJe-q0xBiU2PBrxk96Q,"Restaurants, Gluten-Free, Salad, Pizza",Italian,Fired Pie
v5IUggBPzXEF1MCB7QMRsQ,"Food, Sandwiches, Food Delivery Services, Restaurants, Fast Food, Salad, Delis",Sandwiches,Jimmy John's
V6ncIv5oqZK6_b_O77W1NA,"Salad, Sandwiches, Breakfast & Brunch, Restaurants",Sandwiches,Over Easy
v80Rx2UVjIkOhh0hg7lerw,"Sandwiches, Fast Food, Restaurants",Sandwiches,Subway
v8QuF4YX9Bb-qEtKLVPrmA,"Bars, Chicken Wings, American (Traditional), Sports Bars, Nightlife, Restaurants",Sports Bar,Buffalo Wild Wings
v91eTDokcNCHzRvmamWVog,"Restaurants, Middle Eastern",Middle Eastern,Sinbad's Restaurant
v9u0NgjA4iQeKGevFnYSCA,"Resorts, Caterers, Day Spas, Restaurants, Event Planning & Services, Beauty & Spas, Hotels, Hotels & Travel, American (New)",American,Arizona Biltmore
V9Yta_aOk2-bQm5PiYhOsQ,"Chinese, Restaurants, Fast Food",Chinese,Panda Express
VasgFCcYS8JUIdqb5KsPAQ,"Restaurants, Japanese, Ramen, Sushi Bars",Japanese,Yoshi Bento
VB-Cw7YKC9SWlzR4KUyGlA,"Restaurants, Nightlife, Bars, Sports Bars, American (Traditional)",Sports Bar,Boston's Bar & Grille
VBJwRxOAtvjy7taLXEjmfg,"Sports Bars, Food, Restaurants, Beer, Wine & Spirits, Nightlife, Chicken Wings, American (Traditional), Bars",Sports Bar,Hooters
VbqtbvvtNOe-YKA61-fSNA,"Restaurants, Bars, Nightlife, Sports Bars, American (Traditional)",Sports Bar,Armadillo Grill
VBZpr-SVJcDyCaZj-AnFSA,"Waffles, Restaurants, Food, Cafes, Bakeries, Sandwiches, Coffee & Tea",Cafes,Coffee Club
vC23Fq8lMkNiZ4F8yh3ukQ,"Japanese, Sushi Bars, Restaurants",Japanese,Moira Sushi Bar & Kitchen
VcYpdJIoDgwBOdIJ_IvadA,"Restaurants, Sandwiches, Food, Delis, Desserts",Sandwiches,Sacks Sandwiches - Arcadia
Veb_YSP2PL3xGbu9JJVuOA,"Mexican, Restaurants",Mexican,Casa De Don Pancho
VEe-_Yc1fbEtUjkACEjLpA,"Bars, Wine Bars, American (New), Restaurants, Nightlife",American,District American Kitchen and Wine Bar
vEHMQwAwbV0n9ZWmk3zWWw,"Restaurants, Delis, Pizza, Food, Breakfast & Brunch, Bagels",Italian,"Uncle Tony's Bagels, Deli & Pizza"
VEM9ddboePvhvucd3jAbVQ,"Burgers, Coffee & Tea, Food, Restaurants, Fast Food",Burgers,McDonald's
VEorEVsg8z7Ame1oSYNBdA,"Restaurants, Pizza, Fast Food",Italian,MOD Pizza
vEX-H92z50_krgEUQzrYfQ,"Food, Fast Food, American (New), Coffee & Tea, Burgers, Restaurants",American,McDonald's
vF7uhHELpV2mDo9VkDNosg,"American (Traditional), Restaurants, Diners",American,Ollie's Diner
vg4ynLZ0yJ89pT4s_CEMzQ,"Fast Food, Restaurants, Burgers, Food",Fast Food,Five Guys
VgfqjXetLMxn5X5_uomBkg,"Salad, Restaurants, Wine Bars, Bars, Seafood, Italian, Nightlife",Italian,Alexi's Grill
vhIJ91MDgUuk4Cr9Kpj1Nw,"Food, Fast Food, Food Delivery Services, Sandwiches, Delis, Restaurants",Sandwiches,Jimmy John's
vHJel2jZ5ojlXqIEOETJHw,"Coffee & Tea, Food, Burgers, Restaurants, Fast Food",Burgers,McDonald's
vhKUBKcOm8zOLxeS3XM9iA,"Restaurants, Pizza",Italian,Rosati's Pizza
viB8KE-lqVzuaeyh6M4Xhw,"Seafood, Latin American, Restaurants, Mexican",Mexican,Vaqueros Carne Asada
VIVdyOc5dWBMWdtzM-Hw2A,"Restaurants, Fast Food, Sandwiches",Sandwiches,Subway
vjaHGc25CcyNPZTbjDa7Ww,"Restaurants, Breakfast & Brunch, Bars, American (Traditional), Nightlife, American (New), Lounges",American,The Vig Fillmore
vjlnj2qGXOQrLVLaCCF_mw,"Bars, Shopping, Restaurants, Gastropubs, Sports Bars, Tobacco Shops, Nightlife, Pizza",Sports Bar,Desert Rose Pizza & Gastropub
vjTVxnsQEZ34XjYNS-XUpA,"Pretzels, Restaurants, Fast Food, Bakeries, Food",Fast Food,Wetzel's Pretzels
VJVEDDJKccmrW1fhJCWmsQ,"Food Trucks, Restaurants, Food, Mexican",Mexican,Taqueria La Hacienda
vJvEKFtQ8Am95tWEkiwOGA,"Restaurants, Seafood",Seafood,King's Fish House - Tempe
vK1_qKEG7zHvjiTOsN0CRg,"Food, Restaurants, Coffee & Tea, Breakfast & Brunch, Diners, Sandwiches",Sandwiches,"Snooze, An A.M. Eatery"
vKKSF1_1JNnRMaoNPQb5Lw,"Pizza, Nightlife, Italian, Restaurants, Bars",Italian,Oregano's Pizza Bistro
VKVDDHKtsdrnigeIf9S8RA,"Bagels, Sandwiches, Coffee & Tea, Food, Breakfast & Brunch, Restaurants",Sandwiches,The Nosh Cafe
vkvxUYIrwIV3r5o4dFF5Mg,"Breakfast & Brunch, Restaurants, American (Traditional), Cafes",Cafes,First Watch
VLcKamUwc65ETV_FIsfr9Q,"Pizza, Restaurants",Italian,Papa John's Pizza
VLzlbpiKMbTC0iRN6RP72Q,"American (Traditional), Restaurants, Nightlife, Bars, Sandwiches",Sandwiches,Mother's
vM_T7Xj5qC2x0bICR8wiyQ,"Restaurants, Barbeque, Hawaiian",Hawaiian,Ono Hawaiian BBQ
vm0EkBK06mIT8yQBD13ONQ,"Restaurants, Seafood",Seafood,Mariscos Playa Del Sol
VM7Q3xWH5XiwbaIeSyJ-vw,"Mexican, Fast Food, Restaurants",Mexican,Chipotle Mexican Grill
vn5Ebwy-IdtJ6PQE6y7vaA,"Nightlife, Karaoke, Filipino, Desserts, Restaurants, Food, Ice Cream & Frozen Yogurt, Asian Fusion",Filipino,Halo-Halo Kitchen
VO-p1uczeMbzH8bEAv-RgA,"Mexican, Restaurants, Delis",Mexican,Rosita's Fine Mexican Food
vOyZkFAknjVg-Fwye3TKaQ,"Mediterranean, American (New), Greek, Restaurants, Vegan, Vegetarian",Mediterranean,Pita Jungle
vp77iQDlV1OkbjNhmD-R3Q,"Korean, Japanese, Restaurants, Fast Food",Japanese,Ichi Bowl
Vp9TrF9P4ifIRAMcte-ycw,"Restaurants, Breakfast & Brunch, American (New), American (Traditional), Burgers",American,IHOP
VqutAZTwEgFj7FNoTjk3CA,"Restaurants, Fast Food, Burgers, Coffee & Tea, Food",Burgers,McDonald's
VRC7J-ahI4em9ddhihxq5w,"Italian, Pizza, Salad, Restaurants",Italian,Pizza A Metro
vre_Ga2KJCypcP6XMn8Y7g,"Pizza, Italian, Restaurants",Italian,Di Vito's Pizza
VrIskBdLuRxS0HsSimJOhA,"Nightlife, American (Traditional), Irish, Restaurants, Pubs, Bars, Sports Bars, Chicken Wings",Sports Bar,Tilted Kilt Pub & Eatery
vrpW_ZIjHvsAX3ByyeHjCA,"American (New), Restaurants, Pets, Italian, Seafood",American,Caffe Boa Ahwatukee
VRTQMh7wVgmzg96YttL3mQ,"Nightlife, Bars, American (Traditional), Restaurants, Burgers, Sports Bars",Sports Bar,Cold Beers & Cheeseburgers
vsafIOqyblej4784tqbUhQ,"Sandwiches, Burgers, Pizza, Restaurants",Sandwiches,Uncle Sam's
VSX3ixrqQFwwGBUf15s0EQ,"Seafood, Bars, Cocktail Bars, Southern, Nightlife, Restaurants, Barbeque, American (New)",American,The Macintosh
VtKYA6Fu1jTDrEhDHRlUvg,"Tacos, Mexican, Restaurants",Mexican,Mucha Lucha Taco Shop
vU8-ATy2-MASm-bQXdhRaw,"Asian Fusion, Gluten-Free, Restaurants, Fast Food, Chinese",Chinese,Pei Wei
vUgCHg2pWUrbg_xrJZz6Lg,"Donuts, Restaurants, Coffee & Tea, Food, Breakfast & Brunch",Coffee N Tea,Desert Donuts
vUi2syg5ECIg8vxCATAhzg,"Tacos, Restaurants, Mexican, Food Stands, Taiwanese, Food, Food Trucks, Street Vendors",Mexican,D Taco Pit
vUJhUVmRMn9T4gsmz-L_Yg,"Restaurants, Mexican",Mexican,Familia Loritos
vukjcARwa7rWfwD3Z4xTOA,"Juice Bars & Smoothies, Desserts, Food, Coffee & Tea, Sandwiches, Restaurants, Tea Rooms, Bubble Tea",Sandwiches,Urban Boba Tea House
vUl0QJNtI-Q70eUsQEKlbg,"Restaurants, Pizza, Fast Food",Italian,Little Caesars Pizza
VuYF1vGKLjEFaQfL4Ypwqg,"Breakfast & Brunch, Tacos, Cafes, Bars, Restaurants, Nightlife, Mexican",Cafes,Gallo Blanco
VVeEiDBnfekolbs8FzAD7w,"Mexican, Beauty & Spas, Restaurants, Sports Bars, American (Traditional), Nightlife, Bars",Sports Bar,Fuego Bar and Grill
vVOoL5H8Fr-qlQv-_DdoMA,"Fast Food, American (Traditional), Cajun/Creole, Chicken Wings, Restaurants",American,Popeyes Louisiana Kitchen
VVXacw-UP8DBANGcB_ezwg,"Fast Food, Burgers, Restaurants",Burgers,Burger King
Vw4m_3DyDQgMPU8ouj86ZQ,"Restaurants, Japanese",Japanese,Tokyo Express
Vw9u6qar1I2QlkQOV6KNVA,"Restaurants, Thai",Thai,Siam Thai Cusine
vWKR_bqr6S7K41Nqgr22SA,"Diners, Restaurants, Breakfast & Brunch",Breakfast N Brunch,Parsons Family Restaurant
VwwwBUwayQOi6tc3ATeKlA,"Burgers, Restaurants, American (Traditional)",American,Red Robin Gourmet Burgers
